pathway	pval	padj	log2err	ES	NES	size	leadingEdge
PAR4-MEDIATED THROMBIN SIGNALING EVENTS%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%PAR4-MEDIATED THROMBIN SIGNALING EVENTS	0.7800829875518672	1	0.05884381695958071	-0.23592700667064548	-0.7349492337940081	11	
POU5F1 (OCT4), SOX2, NANOG ACTIVATE GENES RELATED TO PROLIFERATION%REACTOME%R-HSA-2892247.3	0.8323232323232324	1	0.05456806466709405	-0.3868268631770313	-0.7352099491973374	3	
CELLULAR RESPONSE TO ATP%GOBP%GO:0071318	0.8137651821862348	1	0.055710422676667086	-0.2647940809913184	-0.7352107944219981	8	
REGULATION OF ANTIGEN PROCESSING AND PRESENTATION OF PEPTIDE ANTIGEN%GOBP%GO:0002583	0.8125	1	0.05712585100181134	-0.31362575050033353	-0.7353358819236844	5	
INTERACTION BETWEEN PHLDA1 AND AURKA%REACTOME DATABASE ID RELEASE 75%8854521	0.8290766208251473	1	0.05345721410899102	-0.44043351396415176	-0.7357255234193495	2	
NEGATIVE REGULATION OF REGULATED SECRETORY PATHWAY%GOBP%GO:1903306	0.8150537634408602	1	0.05846932103863807	-0.22653116518010144	-0.7357400025896206	13	
POSITIVE REGULATION OF MITOTIC CYTOKINESIS%GOBP%GO:1903490	0.825147347740668	1	0.053676960063812645	-0.44071765928857154	-0.7362001761442394	2	
POSITIVE REGULATION OF MITOTIC CYTOKINETIC PROCESS%GOBP%GO:1903438	0.825147347740668	1	0.053676960063812645	-0.44071765928857154	-0.7362001761442394	2	
REGULATION OF CYTOKINETIC PROCESS%GOBP%GO:0032954	0.825147347740668	1	0.053676960063812645	-0.44071765928857154	-0.7362001761442394	2	
REGULATION OF MITOTIC CYTOKINETIC PROCESS%GOBP%GO:1903436	0.825147347740668	1	0.053676960063812645	-0.44071765928857154	-0.7362001761442394	2	
RNA POLYMERASE III TRANSCRIPTION INITIATION FROM TYPE 1 PROMOTER%REACTOME%R-HSA-76061.2	0.851063829787234	1	0.05594285930657051	-0.1784858450205912	-0.7362171871176157	27	
CARDIAC HYPERTROPHIC RESPONSE%WIKIPATHWAYS_20210210%WP2795%HOMO SAPIENS	0.8859060402684564	1	0.056411838821759604	-0.15655803956714764	-0.7362976587182197	42	
NEGATIVE REGULATION OF MYOFIBROBLAST DIFFERENTIATION%GOBP%GO:1904761	0.825147347740668	1	0.053676960063812645	-0.44083086517046133	-0.7363892817732772	2	
REGULATION OF MYOFIBROBLAST DIFFERENTIATION%GOBP%GO:1904760	0.825147347740668	1	0.053676960063812645	-0.44083086517046133	-0.7363892817732772	2	
ERYTHROPOIETIN ACTIVATES PHOSPHOLIPASE C GAMMA (PLCG)%REACTOME DATABASE ID RELEASE 75%9027277	0.7934560327198364	1	0.057366742676855584	-0.29119273777334703	-0.73643029904137	6	
BETA OXIDATION OF LAUROYL-COA TO DECANOYL-COA-COA%REACTOME%R-HSA-77310.2	0.8048289738430584	1	0.05594285930657051	-0.3451179854915367	-0.7366829852927819	4	
AMYLOID-BETA CLEARANCE%GOBP%GO:0097242	0.8366890380313199	1	0.05909547987173424	-0.198009266492111	-0.7370122574935742	20	
LANOSTEROL BIOSYNTHESIS%HUMANCYC%PWY-6132	0.899009900990099	1	0.05009228744021063	-0.5509336445481827	-0.737125341820506	1	
FOXO-MEDIATED TRANSCRIPTION OF CELL CYCLE GENES%REACTOME%R-HSA-9617828.1	0.8276595744680851	1	0.057246113520288446	-0.2195166640314749	-0.7371525158849022	14	
PYRIMIDINE CATABOLISM%REACTOME%R-HSA-73621.2	0.7917525773195876	1	0.057852975703250924	-0.27952032103603325	-0.7371725890621191	7	
NEGATIVE REGULATION OF INTERLEUKIN-8 PRODUCTION%GOBP%GO:0032717	0.8137044967880086	1	0.058345277674361214	-0.21237208133146898	-0.7372476904872173	16	
EMBRYO DEVELOPMENT ENDING IN BIRTH OR EGG HATCHING%GOBP%GO:0009792	0.9183222958057395	1	0.054120056962023176	-0.1328012706598216	-0.7372992503795422	85	
SENSORY PERCEPTION OF TASTE%GOBP%GO:0050909	0.8323232323232324	1	0.05456806466709405	-0.3881190744570643	-0.7376659487154228	3	
REGULATION OF CELL GROWTH%GOBP%GO:0001558	0.98	1	0.0514264916187015	-0.1136422376935255	-0.7377708593077607	195	
MICROTUBULE SLIDING%GOBP%GO:0051012	0.8950495049504951	1	0.050294806366235845	-0.5514338112704235	-0.7377945432202523	1	
NEGATIVE REGULATION OF NON-MOTILE CILIUM ASSEMBLY%GOBP%GO:1902856	0.8950495049504951	1	0.050294806366235845	-0.5514338112704235	-0.7377945432202523	1	
TRNA-GUANINE TRANSGLYCOSYLATION%GOBP%GO:0101030	0.8323232323232324	1	0.05456806466709405	-0.3882228143794458	-0.7378631186390352	3	
DEFECTIVE SLC24A4 CAUSES HYPOMINERALIZED AMELOGENESIS IMPERFECTA (AI)%REACTOME%R-HSA-5619055.1	0.8950495049504951	1	0.050294806366235845	-0.5515171723907969	-0.7379060767868767	1	
CALCIUM TRANSPORT I%HUMANCYC%PWY-6166	0.8028169014084507	1	0.05605958750323349	-0.3457041777540135	-0.7379342613317919	4	
REGULATION OF STRESS-ACTIVATED MAPK CASCADE%GOBP%GO:0032872	0.9473684210526315	1	0.052375908409799665	-0.11991735276387923	-0.7381639764129918	143	
POSITIVE REGULATION OF PROTEIN IMPORT%GOBP%GO:1904591	0.8451612903225807	1	0.05676723874874463	-0.18463585819731101	-0.7382259389267946	24	
REGULATION OF CYTOTOXIC T CELL DIFFERENTIATION%GOBP%GO:0045583	0.8231827111984283	1	0.053787280776029955	-0.44193413922467695	-0.7382322543338958	2	
DEFECTS IN BIOTIN (BTN) METABOLISM%REACTOME%R-HSA-3323169.1	0.8117408906882592	1	0.05582647177874898	-0.26606457448715715	-0.7387383677306107	8	
CYTOPLASMIC MICROTUBULE ORGANIZATION%GOBP%GO:0031122	0.8947368421052632	1	0.05502111171631165	-0.15506852139927624	-0.7388921245607871	44	
CELL DIVISION%REACTOME DATABASE ID RELEASE 75%68884	0.7864476386036962	1	0.05797547575714859	-0.2297037964121819	-0.7391902692197377	12	
REGULATION OF PROTEIN LOCALIZATION TO LYSOSOME%GOBP%GO:0150031	0.8303030303030303	1	0.054680848878544186	-0.38909628015874964	-0.7395232430832203	3	
TBC RABGAPS%REACTOME%R-HSA-8854214.1	0.8805309734513275	1	0.05617665863071758	-0.15855135798817863	-0.739574741630964	41	
FGFR2 MUTANT RECEPTOR ACTIVATION%REACTOME%R-HSA-1839126.2	0.8094218415417559	1	0.05859375689456714	-0.21306502894532858	-0.7396532516360448	16	
SIGNALING BY FGFR2 IIIA TM%REACTOME DATABASE ID RELEASE 75%8851708	0.8094218415417559	1	0.05859375689456714	-0.21306502894532858	-0.7396532516360448	16	
ENDOPLASMIC RETICULUM-GOLGI INTERMEDIATE COMPARTMENT ORGANIZATION%GOBP%GO:0097111	0.8212180746561886	1	0.05389790253573186	-0.44278794434309265	-0.7396584996075369	2	
NEURON MATURATION%GOBP%GO:0042551	0.7864476386036962	1	0.05797547575714859	-0.2298706716729245	-0.7397272763168825	12	
NEGATIVE REGULATION OF MET ACTIVITY%REACTOME%R-HSA-6807004.1	0.7991543340380549	1	0.05859375689456714	-0.20833232425342801	-0.7397846382579231	17	
CAMP-MEDIATED SIGNALING%GOBP%GO:0019933	0.8884120171673819	1	0.05434343902691621	-0.14888738795700715	-0.739863292606164	51	
PENTOSE CATABOLIC PROCESS%GOBP%GO:0019323	0.8212180746561886	1	0.05389790253573186	-0.4430357513720009	-0.7400724507494688	2	
REGULATION OF VASCULAR SMOOTH MUSCLE CELL PROLIFERATION%GOBP%GO:1904705	0.8350951374207188	1	0.05652995250563114	-0.18717618949956594	-0.7400802499724916	23	
CHONDROITIN SULFATE METABOLIC PROCESS%GOBP%GO:0030204	0.7970401691331924	1	0.058718587955594134	-0.20845427941736222	-0.7402176990282959	17	
PHAGOLYSOSOME ASSEMBLY INVOLVED IN APOPTOTIC CELL CLEARANCE%GOBP%GO:0090387	0.8910891089108911	1	0.05049830441007088	-0.5534344781593865	-0.7404713488192375	1	
PHAGOSOME MATURATION INVOLVED IN APOPTOTIC CELL CLEARANCE%GOBP%GO:0090386	0.8910891089108911	1	0.05049830441007088	-0.5534344781593865	-0.7404713488192375	1	
ENDOCANNABINOID SIGNALING PATHWAY%GOBP%GO:0071926	0.8212180746561886	1	0.05389790253573186	-0.4432828816717701	-0.7404852714440476	2	
POSITIVE REGULATION OF FOCAL ADHESION ASSEMBLY%GOBP%GO:0051894	0.7864476386036962	1	0.05797547575714859	-0.230276655416746	-0.7410337381062896	12	
AZOLE TRANSPORT%GOBP%GO:0045117	0.7896907216494845	1	0.05797547575714859	-0.28111514231114754	-0.7413785749600668	7	
POSITIVE REGULATION OF CHAPERONE-MEDIATED AUTOPHAGY%GOBP%GO:1904716	0.8891089108910891	1	0.05060042438536184	-0.5541847282427476	-0.7414751509188567	1	
REGULATION OF INTERLEUKIN-4 PRODUCTION%GOBP%GO:0032673	0.815845824411135	1	0.0582216241124161	-0.20079593434832368	-0.7416977917052449	19	
REGULATION OF LIPID METABOLISM BY PPARALPHA%REACTOME DATABASE ID RELEASE 75%400206	0.9296703296703297	1	0.05334778506754903	-0.13041989875006427	-0.7419430262136296	94	
RECOMBINATIONAL INTERSTRAND CROSS-LINK REPAIR%GOBP%GO:0036298	0.8192534381139489	1	0.0540088272801684	-0.44415842446601494	-0.7419478285841118	2	
CELLULAR RESPONSE TO MAGNESIUM ION%GOBP%GO:0071286	0.8222222222222222	1	0.05513517633852569	-0.39038945404447234	-0.7419810721466336	3	
POSITIVE REGULATION OF NON-MEMBRANE SPANNING PROTEIN TYROSINE KINASE ACTIVITY%GOBP%GO:1903997	0.8222222222222222	1	0.05513517633852569	-0.39040743225274743	-0.7420152418459249	3	
CELLULAR RESPONSE TO ACID CHEMICAL%GOBP%GO:0071229	0.9148936170212766	1	0.05258989506236158	-0.13788788489337866	-0.7420477860107987	72	
ATRIAL SEPTUM PRIMUM MORPHOGENESIS%GOBP%GO:0003289	0.8192534381139489	1	0.0540088272801684	-0.44428684224469983	-0.7421623450422008	2	
SEPTUM PRIMUM DEVELOPMENT%GOBP%GO:0003284	0.8192534381139489	1	0.0540088272801684	-0.44428684224469983	-0.7421623450422008	2	
POSITIVE REGULATION OF RETROGRADE PROTEIN TRANSPORT, ER TO CYTOSOL%GOBP%GO:1904154	0.8181818181818182	1	0.05536428377253621	-0.39077872269468067	-0.7427209229992688	3	
CELLULAR HORMONE METABOLIC PROCESS%GOBP%GO:0034754	0.836864406779661	1	0.05652995250563114	-0.17797797530958648	-0.7428351579997678	28	
PID_THROMBIN_PAR4_PATHWAY%MSIGDB_C2%PID_THROMBIN_PAR4_PATHWAY	0.7731958762886598	1	0.05896944666909967	-0.24753310267734926	-0.7429455670182357	10	
BIOCARTA_CCR5_PATHWAY%MSIGDB_C2%BIOCARTA_CCR5_PATHWAY	0.7864476386036962	1	0.05797547575714859	-0.23095536086775137	-0.7432178224483234	12	
IRON COORDINATION ENTITY TRANSPORT%GOBP%GO:1901678	0.7979166666666667	1	0.05797547575714859	-0.3169882253712256	-0.7432196364326465	5	
HEDGEHOG SIGNALING EVENTS MEDIATED BY GLI PROTEINS%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%HEDGEHOG SIGNALING EVENTS MEDIATED BY GLI PROTEINS	0.8524945770065075	1	0.05676723874874463	-0.1592749476043861	-0.7433331127433607	40	
WNT SIGNALING PATHWAY%PANTHER PATHWAY%P00057	0.9452954048140044	1	0.052375908409799665	-0.12247841773207752	-0.7433332468212824	132	
CELLULAR RESPONSE TO LIPID HYDROPEROXIDE%GOBP%GO:0071449	0.8891089108910891	1	0.05060042438536184	-0.5556852284094699	-0.7434827551180956	1	
RESPONSE TO LIPID HYDROPEROXIDE%GOBP%GO:0006982	0.8891089108910891	1	0.05060042438536184	-0.5556852284094699	-0.7434827551180956	1	
PLASMA MEMBRANE REPAIR%GOBP%GO:0001778	0.805668016194332	1	0.05617665863071758	-0.26786959193500215	-0.7437500670360011	8	
REGULATION OF RHODOPSIN MEDIATED SIGNALING PATHWAY%GOBP%GO:0022400	0.7738589211618258	1	0.05922191938038196	-0.23877290387041752	-0.7438146451597736	11	
NEGATIVE REGULATION OF HISTONE H3-K27 ACETYLATION%GOBP%GO:1901675	0.8891089108910891	1	0.05060042438536184	-0.5559353117705902	-0.7438173558179687	1	
NEUROBLAST DIVISION%GOBP%GO:0055057	0.7689161554192229	1	0.05884381695958071	-0.29422066549912435	-0.7440879684517434	6	
NEURONAL STEM CELL DIVISION%GOBP%GO:0036445	0.7689161554192229	1	0.05884381695958071	-0.29422066549912435	-0.7440879684517434	6	
LOSS OF MECP2 BINDING ABILITY TO THE NCOR SMRT COMPLEX%REACTOME%R-HSA-9022537.1	0.7689161554192229	1	0.05884381695958071	-0.2942766189028998	-0.7442294753526016	6	
REGULATION OF CYTOKINE PRODUCTION INVOLVED IN INFLAMMATORY RESPONSE%GOBP%GO:1900015	0.8461538461538461	1	0.05513517633852569	-0.1737550658676003	-0.7442463631681829	30	
GROWTH INVOLVED IN HEART MORPHOGENESIS%GOBP%GO:0003241	0.8153241650294696	1	0.05423159354958409	-0.4455645971769403	-0.7442967805166111	2	
SPERM-EGG RECOGNITION%GOBP%GO:0035036	0.7823408624229979	1	0.0582216241124161	-0.23135247515569718	-0.7444957421954177	12	
REGULATION OF DNA STRAND ELONGATION%GOBP%GO:0060382	0.8153241650294696	1	0.05423159354958409	-0.4457219145763126	-0.7445595725665494	2	
VITAMIN CATABOLIC PROCESS%GOBP%GO:0009111	0.8161616161616162	1	0.05547933087042326	-0.3918142099718418	-0.7446889883559081	3	
INNER DYNEIN ARM ASSEMBLY%GOBP%GO:0036159	0.7847082494969819	1	0.05712585100181134	-0.3488701742683232	-0.7446923436735925	4	
MRNA METHYLATION%GOBP%GO:0080009	0.8072805139186295	1	0.058718587955594134	-0.21451713024045568	-0.7446942076763778	16	
NEUROBLAST DELAMINATION%GOBP%GO:0060234	0.8871287128712871	1	0.050702793702934776	-0.5568522840946982	-0.7450442250508368	1	
BIOCARTA_NOS1_PATHWAY%MSIGDB_C2%BIOCARTA_NOS1_PATHWAY	0.8016194331983806	1	0.056411838821759604	-0.26834860365273483	-0.7450800612119028	8	
DEOXYRIBONUCLEOSIDE TRIPHOSPHATE METABOLIC PROCESS%GOBP%GO:0009200	0.8016194331983806	1	0.056411838821759604	-0.26838172901479085	-0.7451720350342086	8	
NCRNAS INVOLVED IN WNT SIGNALING IN HEPATOCELLULAR CARCINOMA%WIKIPATHWAYS_20210210%WP4336%HOMO SAPIENS	0.8432203389830508	1	0.05617665863071758	-0.1676477839229848	-0.7452089796127959	34	
POSITIVE REGULATION OF PHOSPHOLIPID METABOLIC PROCESS%GOBP%GO:1903727	0.8344086021505376	1	0.057366742676855584	-0.18504644185063143	-0.7452187306512134	25	
U6 SNRNA 3'-END PROCESSING%GOBP%GO:0034477	0.8871287128712871	1	0.050702793702934776	-0.5571023674558186	-0.74537882575071	1	
STRESS-INDUCED PREMATURE SENESCENCE%GOBP%GO:0090400	0.7689161554192229	1	0.05884381695958071	-0.29473452867041694	-0.7453875352328213	6	
RUNX1 REGULATES TRANSCRIPTION OF GENES INVOLVED IN WNT SIGNALING%REACTOME DATABASE ID RELEASE 75%8939256	0.8101010101010101	1	0.05582647177874898	-0.3921960980490245	-0.7454148115614595	3	
GSD IB%REACTOME%R-HSA-3229133.2	0.8871287128712871	1	0.050702793702934776	-0.5571857285761921	-0.7454903593173343	1	
TROPHECTODERMAL CELL DIFFERENTIATION%GOBP%GO:0001829	0.8153241650294696	1	0.05423159354958409	-0.44635264693622345	-0.745613184248949	2	
BIOCARTA_IFNA_PATHWAY%MSIGDB_C2%BIOCARTA_IFNA_PATHWAY	0.7793814432989691	1	0.05859375689456714	-0.2827356130108424	-0.7456522055024392	7	
TYPE III INTERFERON SIGNALING%WIKIPATHWAYS_20210210%WP2113%HOMO SAPIENS	0.7793814432989691	1	0.05859375689456714	-0.2827356130108424	-0.7456522055024392	7	
NEGATIVE REGULATION OF CYTOKINE PRODUCTION INVOLVED IN IMMUNE RESPONSE%GOBP%GO:0002719	0.8086021505376344	1	0.05884381695958071	-0.2295950398434465	-0.7456910181637981	13	
REGULATION OF DEFENSE RESPONSE TO BACTERIUM%GOBP%GO:1900424	0.7689161554192229	1	0.05884381695958071	-0.29490408956723246	-0.7458163569915726	6	
REGULATION OF THE FORCE OF HEART CONTRACTION BY CARDIAC CONDUCTION%GOBP%GO:0086092	0.8851485148514852	1	0.05080541390663644	-0.557519173057686	-0.74593649358383185	1	
TUBULIN COMPLEX ASSEMBLY%GOBP%GO:0007021	0.7793814432989691	1	0.05859375689456714	-0.28292450500317257	-0.7461503660602228	7	
BIOCARTA_ARAP_PATHWAY%MSIGDB_C2%BIOCARTA_ARAP_PATHWAY	0.8191489361702128	1	0.05773085492998127	-0.22223401831979056	-0.7462775841753683	14	
PROTEIN SULFATION%GOBP%GO:0006477	0.806060606060606	1	0.05605958750323349	-0.3927514843975321	-0.746470388637254	3	
BIOCARTA_AKAP95_PATHWAY%MSIGDB_C2%BIOCARTA_AKAP95_PATHWAY	0.7916666666666666	1	0.058345277674361214	-0.31837891927951967	-0.7464802970445698	5	
NEGATIVE REGULATION OF MACROPHAGE APOPTOTIC PROCESS%GOBP%GO:2000110	0.806060606060606	1	0.05605958750323349	-0.39276289437451484	-0.7464920746404673	3	
REGULATION OF POTASSIUM ION IMPORT%GOBP%GO:1903286	0.7806841046277666	1	0.057366742676855584	-0.34972365980785564	-0.7465141793981824	4	
COPI-DEPENDENT GOLGI-TO-ER RETROGRADE TRAFFIC%REACTOME%R-HSA-6811434.1	0.9006479481641468	1	0.0540088272801684	-0.14086229243240794	-0.7466766842659325	69	
ATM SIGNALING PATHWAY%WIKIPATHWAYS_20210210%WP2516%HOMO SAPIENS	0.8556485355648535	1	0.05490737032909582	-0.17706110687377047	-0.7467818161043686	29	
PROTEIN RETENTION IN ER LUMEN%GOBP%GO:0006621	0.7627811860940695	1	0.05922191938038196	-0.29528679006213926	-0.7467842116230533	6	
POSITIVE REGULATION OF TRANSCRIPTION FROM RNA POLYMERASE II PROMOTER INVOLVED IN HEART DEVELOPMENT%GOBP%GO:1901228	0.8851485148514852	1	0.05080541390663644	-0.558436145381794	-0.7471633628167	1	
POSITIVE REGULATION OF TRANSCRIPTION FROM RNA POLYMERASE II PROMOTER INVOLVED IN MYOCARDIAL PRECURSOR CELL DIFFERENTIATION%GOBP%GO:0003257	0.8851485148514852	1	0.05080541390663644	-0.558436145381794	-0.7471633628167	1	
THE NLRP1 INFLAMMASOME%REACTOME DATABASE ID RELEASE 75%844455	0.802020202020202	1	0.05629407497009682	-0.3931999150819218	-0.7473226838940542	3	
PPARA ACTIVATES GENE EXPRESSION%REACTOME DATABASE ID RELEASE 75%1989781	0.9139072847682119	1	0.05434343902691621	-0.1316212873604415	-0.7474062737473213	93	
UDP-GALACTOSE TRANSMEMBRANE TRANSPORT%GOBP%GO:0072334	0.8133595284872298	1	0.05434343902691621	-0.4474650479918587	-0.747471403078718	2	
IMMUNE RESPONSE-INHIBITING CELL SURFACE RECEPTOR SIGNALING PATHWAY%GOBP%GO:0002767	0.777319587628866	1	0.058718587955594134	-0.2834306853866059	-0.7474853040797733	7	
REGULATION OF EXTRATHYMIC T CELL DIFFERENTIATION%GOBP%GO:0033082	0.8811881188118812	1	0.05101141320391501	-0.5587695898632877	-0.7476094970831975	1	
NEGATIVE REGULATION OF ESTROGEN RECEPTOR BINDING%GOBP%GO:0071899	0.802020202020202	1	0.05629407497009682	-0.3934054552817257	-0.7477133372179074	3	
REGULATION OF ESTROGEN RECEPTOR BINDING%GOBP%GO:0071898	0.802020202020202	1	0.05629407497009682	-0.3934054552817257	-0.7477133372179074	3	
METHIONINE BIOSYNTHETIC PROCESS%GOBP%GO:0009086	0.7510121457489879	1	0.05947602869573201	-0.2576496591141928	-0.7477189266073705	9	
OPSINS%REACTOME%R-HSA-419771.1	0.8792079207920792	1	0.05111479544164116	-0.5591030343447816	-0.748055631349695	1	
REGULATION OF LYASE ACTIVITY%GOBP%GO:0051339	0.7974683544303798	1	0.05859375689456714	-0.2194911238852721	-0.7484225141578302	15	
NEGATIVE REGULATION OF CELL MIGRATION INVOLVED IN SPROUTING ANGIOGENESIS%GOBP%GO:0090051	0.7670103092783506	1	0.05934876803356285	-0.24937973771855426	-0.7484880552871768	10	
CHANGES TO DNA METHYLATION INVOLVED IN EMBRYO DEVELOPMENT%GOBP%GO:1901538	0.802020202020202	1	0.05629407497009682	-0.3938598026265243	-0.7485768777836889	3	
DNA METHYLATION INVOLVED IN EMBRYO DEVELOPMENT%GOBP%GO:0043045	0.802020202020202	1	0.05629407497009682	-0.3938598026265243	-0.7485768777836889	3	
RESPONSE TO CAMP%GOBP%GO:0051591	0.8187919463087249	1	0.06011861425318512	-0.20113058495876696	-0.7486301479601204	20	
TGF-B SIGNALING IN THYROID CELLS FOR EPITHELIAL-MESENCHYMAL TRANSITION%WIKIPATHWAYS_20210210%WP3859%HOMO SAPIENS	0.777319587628866	1	0.058718587955594134	-0.2839442917967178	-0.748839826590687	7	
BIOCARTA_SHH_PATHWAY%MSIGDB_C2%BIOCARTA_SHH_PATHWAY	0.7607361963190185	1	0.05934876803356285	-0.29612034829982187	-0.7488922914705762	6	
ASTROCYTIC GLUTAMATE-GLUTAMINE UPTAKE AND METABOLISM%REACTOME DATABASE ID RELEASE 75%210455	0.778672032193159	1	0.0574877409561325	-0.3510377055751635	-0.7493191191560828	4	
NEUROTRANSMITTER UPTAKE AND METABOLISM IN GLIAL CELLS%REACTOME%R-HSA-112313.3	0.778672032193159	1	0.0574877409561325	-0.3510377055751635	-0.7493191191560828	4	
SYNTHESIS OF PG%REACTOME DATABASE ID RELEASE 75%1483148	0.777319587628866	1	0.058718587955594134	-0.2841534612176814	-0.7493914643500916	7	
BASEMENT MEMBRANE ASSEMBLY%GOBP%GO:0070831	0.8	1	0.056411838821759604	-0.3943436744276708	-0.7494965330512088	3	
PHOSPHORYLATION OF THE APC C%REACTOME%R-HSA-176412.3	0.8051391862955032	1	0.05884381695958071	-0.2029160939037024	-0.7495292135185935	19	
RNA POLYMERASE III TRANSCRIPTION INITIATION FROM TYPE 2 PROMOTER%REACTOME%R-HSA-76066.2	0.832258064516129	1	0.0574877409561325	-0.1838387081093716	-0.7497039959196801	26	
REGULATION OF STRESS FIBER ASSEMBLY%GOBP%GO:0051492	0.8755364806866953	1	0.05502111171631165	-0.15087717676136359	-0.7497511126329828	51	
NEGATIVE REGULATION OF PEPTIDE SECRETION%GOBP%GO:0002792	0.8344086021505376	1	0.057366742676855584	-0.18753958201909438	-0.7498358410641647	24	
REGULATION OF MITOTIC DNA DAMAGE CHECKPOINT%GOBP%GO:1904289	0.797979797979798	1	0.05652995250563114	-0.39488707787063615	-0.750529335205679	3	
POSITIVE REGULATION OF INTERLEUKIN-15 PRODUCTION%GOBP%GO:0032738	0.8732673267326733	1	0.0514264916187015	-0.5610203401133711	-0.7506209033820557	1	
REGULATION OF INTERLEUKIN-15 PRODUCTION%GOBP%GO:0032658	0.8732673267326733	1	0.0514264916187015	-0.5610203401133711	-0.7506209033820557	1	
TIRAP-DEPENDENT TOLL-LIKE RECEPTOR 4 SIGNALING PATHWAY%GOBP%GO:0035665	0.8732673267326733	1	0.0514264916187015	-0.5610203401133711	-0.7506209033820557	1	
TIRAP-DEPENDENT TOLL-LIKE RECEPTOR SIGNALING PATHWAY%GOBP%GO:0035664	0.8732673267326733	1	0.0514264916187015	-0.5610203401133711	-0.7506209033820557	1	
HEME TRANSPORT%GOBP%GO:0015886	0.7746478873239436	1	0.05773085492998127	-0.351654510063654	-0.7506357395323753	4	
POSITIVE REGULATION OF RIBOSOME BIOGENESIS%GOBP%GO:0090070	0.7670103092783506	1	0.05934876803356285	-0.25026570876833126	-0.7511472077674666	10	
POSITIVE REGULATION OF RRNA PROCESSING%GOBP%GO:2000234	0.7670103092783506	1	0.05934876803356285	-0.25026570876833126	-0.7511472077674666	10	
PID_CXCR3_PATHWAY%MSIGDB_C2%PID_CXCR3_PATHWAY	0.8340425531914893	1	0.056886416047570075	-0.1821178286681679	-0.7511983683108224	27	
POTENTIAL THERAPEUTICS FOR SARS%REACTOME%R-HSA-9679191.2	0.8857142857142857	1	0.05559470977588687	-0.1438980465335591	-0.7514930743151848	66	
HDR THROUGH HOMOLOGOUS RECOMBINATION (HRR) OR SINGLE STRAND ANNEALING (SSA)%REACTOME%R-HSA-5693567.2	0.9478260869565217	1	0.051951247619708235	-0.12902495139506648	-0.7516215154344975	106	
CALCIUM ION REGULATED EXOCYTOSIS%GOBP%GO:0017156	0.832258064516129	1	0.0574877409561325	-0.18799120957458632	-0.7516415746819648	24	
ANTERIOR/POSTERIOR AXIS SPECIFICATION, EMBRYO%GOBP%GO:0008595	0.7854166666666667	1	0.058718587955594134	-0.3206399910000412	-0.7517816703056938	5	
BLASTODERM SEGMENTATION%GOBP%GO:0007350	0.7854166666666667	1	0.058718587955594134	-0.3206399910000412	-0.7517816703056938	5	
TRIPARTITE REGIONAL SUBDIVISION%GOBP%GO:0007351	0.7854166666666667	1	0.058718587955594134	-0.3206399910000412	-0.7517816703056938	5	
POSITIVE REGULATION OF DENDRITIC CELL ANTIGEN PROCESSING AND PRESENTATION%GOBP%GO:0002606	0.7746478873239436	1	0.05773085492998127	-0.3522270048499253	-0.7518577771715155	4	
RESPONSE TO ARSENIC-CONTAINING SUBSTANCE%GOBP%GO:0046685	0.7836134453781513	1	0.05922191938038196	-0.20686200851490108	-0.7518711569584937	18	
