pathway	pval	padj	ES	NES	nMoreExtreme	size	leadingEdge
PID_IL3_PATHWAY%MSIGDB_C2%PID_IL3_PATHWAY	0.6737044145873321	1	0.23999419303417724	0.8365580249259752	350	17	
THROMBOXANE SIGNALLING THROUGH TP RECEPTOR%REACTOME DATABASE ID RELEASE 75%428930	0.6685606060606061	1	0.24503436553422486	0.8360491002952062	352	16	
REGULATION OF RHO PROTEIN SIGNAL TRANSDUCTION%GOBP%GO:0035023	0.73992673992674	1	0.17435844006958806	0.8359468957226035	403	48	
VIRAL PROTEIN PROCESSING%GOBP%GO:0019082	0.7267657992565055	1	0.18738853553053708	0.8359182912406964	390	37	
ORGANELLE LOCALIZATION BY MEMBRANE TETHERING%GOBP%GO:0140056	0.819672131147541	1	0.1410019255737079	0.8351719306416657	449	136	
REGULATION OF RAC1 ACTIVITY%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%REGULATION OF RAC1 ACTIVITY	0.7086466165413534	1	0.19730367836574259	0.8348431914544784	376	31	
ADRENALINE AND NORADRENALINE BIOSYNTHESIS%PANTHER PATHWAY%P00001	0.683111954459203	1	0.24878169057696797	0.8341948552727598	359	15	
BIOCARTA_AT1R_PATHWAY%MSIGDB_C2%BIOCARTA_AT1R_PATHWAY	0.6806083650190115	1	0.22216938004014697	0.8330522326401012	357	21	
REGULATION OF T CELL CYTOKINE PRODUCTION%GOBP%GO:0002724	0.6925925925925925	1	0.2062779438448598	0.8325196679339277	373	26	
DEMETHYLATION%GOBP%GO:0070988	0.7441016333938294	1	0.18084440357791526	0.8321314656878414	409	42	
SENSORY PERCEPTION OF LIGHT STIMULUS%GOBP%GO:0050953	0.7001862197392924	1	0.19266202248100003	0.8316983589529279	375	33	
CELLULAR RESPONSE TO INTERFERON-GAMMA%GOBP%GO:0071346	0.7842401500938087	1	0.15302612439964008	0.831605984779482	417	83	
POSITIVE REGULATION OF MUSCLE CELL DIFFERENTIATION%GOBP%GO:0051149	0.7158878504672898	1	0.2000170611680379	0.8312551899876685	382	29	
METABOLISM OF FAT-SOLUBLE VITAMINS%REACTOME%R-HSA-6806667.6	0.6954022988505747	1	0.23409159446633637	0.8304680707804148	362	18	
SUBSTRATE ADHESION-DEPENDENT CELL SPREADING%GOBP%GO:0034446	0.7158878504672898	1	0.19974792450767032	0.8301366791744407	382	29	
ACTIN FILAMENT ORGANIZATION%GOBP%GO:0007015	0.8288288288288288	1	0.13548943474113812	0.8300913090637422	459	159	
INOSITOL PHOSPHATE METABOLISM%REACTOME%R-HSA-1483249.3	0.7134935304990758	1	0.19093129277780613	0.8299870065599272	385	34	
SIGNALING MEDIATED BY P38-ALPHA AND P38-BETA%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%SIGNALING MEDIATED BY P38-ALPHA AND P38-BETA	0.7056603773584905	1	0.19878660398931997	0.8298923492036366	373	30	
TRK RECEPTOR SIGNALING MEDIATED BY PI3K AND PLC-GAMMA%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%TRK RECEPTOR SIGNALING MEDIATED BY PI3K AND PLC-GAMMA	0.6834264432029795	1	0.20389486146856028	0.8298030508533395	366	27	
BIOCARTA_RACCYCD_PATHWAY%MSIGDB_C2%BIOCARTA_RACCYCD_PATHWAY	0.6986817325800376	1	0.21763481776065507	0.8295695150397671	370	22	
MYELOID LEUKOCYTE MIGRATION%GOBP%GO:0097529	0.7560975609756098	1	0.17010942499565773	0.8295547297116657	402	53	
G BETA:GAMMA SIGNALLING THROUGH PI3KGAMMA%REACTOME%R-HSA-392451.3	0.6973180076628352	1	0.2338170083583273	0.8294939435551241	363	18	
POSITIVE REGULATION OF INTRINSIC APOPTOTIC SIGNALING PATHWAY%GOBP%GO:2001244	0.7355072463768116	1	0.1863546406802507	0.8294496898103213	405	36	
NUCLEOTIDE SALVAGE%REACTOME DATABASE ID RELEASE 75%8956321	0.6920152091254753	1	0.22112708141560522	0.8291440019194892	363	21	
DISEASES OF CARBOHYDRATE METABOLISM%REACTOME%R-HSA-5663084.3	0.710172744721689	1	0.21577297591830988	0.8289181500309636	369	23	
EMBRYONIC LIMB MORPHOGENESIS%GOBP%GO:0030326	0.678030303030303	1	0.24289844975878425	0.8287614267541084	357	16	
EMBRYONIC APPENDAGE MORPHOGENESIS%GOBP%GO:0035113	0.678030303030303	1	0.24289844975878425	0.8287614267541084	357	16	
REGULATION OF PROTEIN LOCALIZATION TO PLASMA MEMBRANE%GOBP%GO:1903076	0.7611111111111111	1	0.16291544476308464	0.8283007610137622	410	63	
LIPID TRANSPORT%GOBP%GO:0006869	0.8178506375227687	1	0.14120651284192412	0.8280928152256963	448	127	
PROTEIN FOLDING%GOBP%GO:0006457	0.8282647584973166	1	0.13605066258150628	0.8280740122987151	462	155	
REGULATION OF HEART CONTRACTION%GOBP%GO:0008016	0.7924528301886793	1	0.15741006402807423	0.8280637509245872	419	74	
DIOL METABOLIC PROCESS%GOBP%GO:0034311	0.6920152091254753	1	0.22081458173452598	0.8279722447809703	363	21	
CILIARY BASAL BODY-PLASMA MEMBRANE DOCKING%GOBP%GO:0097711	0.7827715355805244	1	0.15166895326502633	0.8279466442123098	417	86	
REGULATION OF INTRACELLULAR STEROID HORMONE RECEPTOR SIGNALING PATHWAY%GOBP%GO:0033143	0.75	1	0.16639402567325767	0.8277339525902192	392	60	
REGULATION OF PROTEIN IMPORT INTO NUCLEUS%GOBP%GO:0042306	0.7121212121212122	1	0.2025355950417459	0.8277114525960839	375	28	
REGULATION OF STEROL TRANSPORT%GOBP%GO:0032371	0.7180451127819549	1	0.19556253221280576	0.827475949124551	381	31	
REGULATION OF CHOLESTEROL TRANSPORT%GOBP%GO:0032374	0.7180451127819549	1	0.19556253221280576	0.827475949124551	381	31	
NEGATIVE REGULATION OF BMP SIGNALING PATHWAY%GOBP%GO:0030514	0.7121212121212122	1	0.20246598052790596	0.8274269557877064	375	28	
UBIQUITIN-DEPENDENT ERAD PATHWAY%GOBP%GO:0030433	0.7717996289424861	1	0.16154247506246433	0.8273042709919526	415	65	
ESTABLISHMENT OF ENDOTHELIAL BARRIER%GOBP%GO:0061028	0.7005649717514124	1	0.21697726606110318	0.8270630923537117	371	22	
RAC1/PAK1/P38/MMP2 PATHWAY%WIKIPATHWAYS_20210210%WP3303%HOMO SAPIENS	0.7661141804788214	1	0.1780226037745728	0.8267491010487624	415	44	
FOXO-MEDIATED TRANSCRIPTION OF OXIDATIVE STRESS, METABOLIC AND NEURONAL GENES%REACTOME DATABASE ID RELEASE 75%9615017	0.7048872180451128	1	0.2245710992970122	0.8264299315536954	374	20	
BIOCARTA_PDGF_PATHWAY%MSIGDB_C2%BIOCARTA_PDGF_PATHWAY	0.6977186311787072	1	0.22033538911405037	0.8261754513512019	366	21	
TRANSPORT OF MATURE TRANSCRIPT TO CYTOPLASM%REACTOME%R-HSA-72202.2	0.7881040892193308	1	0.15577103998527922	0.8257509598183879	423	76	
NEGATIVE REGULATION OF PROTEIN LOCALIZATION TO NUCLEUS%GOBP%GO:1900181	0.6799242424242424	1	0.2418681852203175	0.8252461984367527	358	16	
PEPTIDYL-ASPARAGINE MODIFICATION%GOBP%GO:0018196	0.7233644859813084	1	0.19851398249703828	0.8250085131345448	386	29	
REGULATION OF CYTOPLASMIC TRANSPORT%GOBP%GO:1903649	0.7137404580152672	1	0.21250477196426792	0.8242222091158441	373	24	
CALCIUM ION IMPORT%GOBP%GO:0070509	0.6928982725527831	1	0.23639056962008856	0.8239967206387597	360	17	
PEPTIDE HORMONE PROCESSING%GOBP%GO:0016486	0.6888045540796964	1	0.24569692105220603	0.8238512529711166	362	15	
POSITIVE REGULATION OF COLD-INDUCED THERMOGENESIS%GOBP%GO:0120162	0.7866419294990723	1	0.16078961830405725	0.8234486806189903	423	65	
TCF DEPENDENT SIGNALING IN RESPONSE TO WNT%REACTOME%R-HSA-201681.1	0.8201058201058201	1	0.13534205642230937	0.8233409589197844	464	151	
REGULATION OF MUSCLE CONTRACTION%GOBP%GO:0006937	0.7800369685767098	1	0.1611571946301541	0.8232864792018566	421	64	
REGULATION OF CELL MORPHOGENESIS INVOLVED IN DIFFERENTIATION%GOBP%GO:0010769	0.8204667863554758	1	0.14131934987632477	0.823274363595551	456	123	
REGULATION OF TRANSPORTER ACTIVITY%GOBP%GO:0032409	0.8264758497316637	1	0.14213450393807187	0.8232050673571396	461	115	
NEGATIVE REGULATION OF CELL ACTIVATION%GOBP%GO:0050866	0.8142589118198874	1	0.1463138373425216	0.8231788111876033	433	99	
REGULATION OF PROTEIN SECRETION%GOBP%GO:0050708	0.8321299638989169	1	0.14263111052651795	0.8231624857083321	460	114	
PRODUCTION OF MOLECULAR MEDIATOR OF IMMUNE RESPONSE%GOBP%GO:0002440	0.7236084452975048	1	0.21418855674517062	0.8228314109280586	376	23	
REGULATION OF NOTCH SIGNALING PATHWAY%GOBP%GO:0008593	0.7593283582089553	1	0.16701343467778398	0.8223149414543064	406	55	
REGULATION OF MITOCHONDRIAL MEMBRANE POTENTIAL%GOBP%GO:0051881	0.7404021937842779	1	0.18332622783476937	0.8221220940750624	404	38	
BIOCARTA_AKT_PATHWAY%MSIGDB_C2%BIOCARTA_AKT_PATHWAY	0.6907020872865275	1	0.2450273635738836	0.821606146418337	363	15	
CELLULAR RESPONSE TO FIBROBLAST GROWTH FACTOR STIMULUS%GOBP%GO:0044344	0.7636022514071295	1	0.16915064172623795	0.821510936805035	406	52	
CELLULAR SENESCENCE%REACTOME%R-HSA-2559583.4	0.8357142857142857	1	0.1362861287357915	0.8214308013005459	467	147	
NEGATIVE REGULATION OF TELOMERE MAINTENANCE VIA TELOMERASE%GOBP%GO:0032211	0.710727969348659	1	0.2315110780224925	0.8213133785001487	370	18	
NADP METABOLIC PROCESS%GOBP%GO:0006739	0.7180451127819549	1	0.223080019883944	0.8209427042963121	381	20	
PEPTIDYL-THREONINE DEPHOSPHORYLATION%GOBP%GO:0035970	0.710727969348659	1	0.23136379823111233	0.8207908857361892	370	18	
WOUND HEALING, SPREADING OF CELLS%GOBP%GO:0044319	0.6818181818181818	1	0.24051716219707991	0.8206365528444158	359	16	
EPIBOLY INVOLVED IN WOUND HEALING%GOBP%GO:0090505	0.6818181818181818	1	0.24051716219707991	0.8206365528444158	359	16	
REGULATION OF SYSTEMIC ARTERIAL BLOOD PRESSURE MEDIATED BY A CHEMICAL SIGNAL%GOBP%GO:0003044	0.6967370441458733	1	0.23525328872140427	0.8200324519605844	362	17	
REGULATION OF ADHERENS JUNCTION ORGANIZATION%GOBP%GO:1903391	0.7619047619047619	1	0.17099202982076125	0.8198069245453414	415	48	
REGULATION OF MICROTUBULE-BASED MOVEMENT%GOBP%GO:0060632	0.6818181818181818	1	0.24023897398056782	0.8196873839079665	359	16	
POSITIVE REGULATION OF HISTONE METHYLATION%GOBP%GO:0031062	0.7382297551789078	1	0.20720897735595517	0.8192792631454819	391	25	
REGULATION OF RESPONSE TO OXIDATIVE STRESS%GOBP%GO:1902882	0.7775700934579439	1	0.16902392431705626	0.8190400298228906	415	51	
POLYSACCHARIDE METABOLIC PROCESS%GOBP%GO:0005976	0.758364312267658	1	0.18358723651468412	0.8189611419208068	407	37	
RESPONSE TO ENDOPLASMIC RETICULUM STRESS%GOBP%GO:0034976	0.8715596330275229	1	0.1286533549454941	0.8186512793179953	474	198	
PHOSPHATIDYLINOSITOL METABOLIC PROCESS%GOBP%GO:0046488	0.8516483516483516	1	0.1392639821460372	0.8183341589520826	464	131	
MUSCLE TISSUE DEVELOPMENT%GOBP%GO:0060537	0.7541589648798521	1	0.16412612159040776	0.8182483145572731	407	57	
ESTABLISHMENT OF PROTEIN LOCALIZATION TO PLASMA MEMBRANE%GOBP%GO:0061951	0.758364312267658	1	0.1833446361403373	0.8178789300885612	407	37	
MICROTUBULE POLYMERIZATION OR DEPOLYMERIZATION%GOBP%GO:0031109	0.753199268738574	1	0.18235881717091362	0.8177837640379853	411	38	
N-TERMINAL PROTEIN AMINO ACID MODIFICATION%GOBP%GO:0031365	0.7236842105263158	1	0.2222159152905415	0.8177627675091819	384	20	
PID_PI3K_PLC_TRK_PATHWAY%MSIGDB_C2%PID_PI3K_PLC_TRK_PATHWAY	0.7235621521335807	1	0.2257833118937474	0.8176545011054047	389	19	
REGULATION OF ACTIN POLYMERIZATION OR DEPOLYMERIZATION%GOBP%GO:0008064	0.833634719710669	1	0.14282961469144306	0.8176366321587466	460	110	
SIRT1 NEGATIVELY REGULATES RRNA EXPRESSION%REACTOME DATABASE ID RELEASE 75%427359	0.7293233082706767	1	0.19320507760993155	0.8175009454111166	387	31	
NEGATIVE REGULATION OF MAP KINASE ACTIVITY%GOBP%GO:0043407	0.7765567765567766	1	0.1728240835521715	0.8172120516293772	423	46	
REGULATION OF ACTIN FILAMENT LENGTH%GOBP%GO:0030832	0.8285198555956679	1	0.14202909382219403	0.8170450148441297	458	111	
NEURAL CREST DIFFERENTIATION%WIKIPATHWAYS_20210210%WP2064%HOMO SAPIENS	0.7411545623836127	1	0.19091412425240667	0.8166153154519352	397	32	
ROLE OF CALCINEURIN-DEPENDENT NFAT SIGNALING IN LYMPHOCYTES%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%ROLE OF CALCINEURIN-DEPENDENT NFAT SIGNALING IN LYMPHOCYTES	0.7777777777777778	1	0.17130107826485472	0.8164318126402873	426	47	
FOXO FAMILY SIGNALING%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%FOXO FAMILY SIGNALING	0.7808471454880295	1	0.17576954071984024	0.8162857227158343	423	44	
MITOTIC SPINDLE CHECKPOINT%REACTOME%R-HSA-69618.2	0.8445692883895131	1	0.14464037177192707	0.8158090582171352	450	103	
REGULATION OF CARDIAC CONDUCTION%GOBP%GO:1903779	0.7283018867924528	1	0.19540876577114047	0.8157905836024424	385	30	
POSITIVE REGULATION OF INTERLEUKIN-1 PRODUCTION%GOBP%GO:0032732	0.769927536231884	1	0.1684147983548534	0.8153517273339975	424	49	
SIGNALING BY FLT3 FUSION PROTEINS%REACTOME DATABASE ID RELEASE 75%9703465	0.6931818181818182	1	0.23896168934145734	0.8153293312282086	365	16	
POSITIVE REGULATION OF TUMOR NECROSIS FACTOR PRODUCTION%GOBP%GO:0032760	0.7734082397003745	1	0.16317362100607907	0.8147590855846314	412	59	
NEGATIVE REGULATION OF TELOMERE MAINTENANCE VIA TELOMERE LENGTHENING%GOBP%GO:1904357	0.7389635316698656	1	0.21207050191644206	0.814694645502167	384	23	
POSITIVE REGULATION OF TRANSCRIPTION INITIATION FROM RNA POLYMERASE II PROMOTER%GOBP%GO:0060261	0.7272727272727273	1	0.22490862640027964	0.8144869041524374	391	19	
BIOCARTA_EGF_PATHWAY%MSIGDB_C2%BIOCARTA_EGF_PATHWAY	0.7110266159695817	1	0.21711798248260117	0.8141113776379139	373	21	
NEGATIVE REGULATION OF SISTER CHROMATID SEGREGATION%GOBP%GO:0033046	0.743879472693032	1	0.20565346812761956	0.8131289675807412	394	25	
GENE SILENCING BY MIRNA%GOBP%GO:0035195	0.7554744525547445	1	0.1777512550778146	0.8129782264968329	413	41	
TRANSCRIPTIONAL REGULATION BY RUNX1%REACTOME DATABASE ID RELEASE 75%8878171	0.8678571428571429	1	0.130713883290947	0.8126564924794254	485	172	
REGULATION OF CELL KILLING%GOBP%GO:0031341	0.7824427480916031	1	0.16332709607117318	0.8124773846240454	409	60	
DEVELOPMENT OF PRIMARY SEXUAL CHARACTERISTICS%GOBP%GO:0045137	0.730188679245283	1	0.19450739278062856	0.8120275405522939	386	30	
HORMONE METABOLIC PROCESS%GOBP%GO:0042445	0.792910447761194	1	0.16491213135917654	0.8119688688838447	424	55	
POSITIVE REGULATION OF CELL CYCLE G1/S PHASE TRANSITION%GOBP%GO:1902808	0.730188679245283	1	0.19447039542111744	0.8118730843415491	386	30	
VESICLE DOCKING INVOLVED IN EXOCYTOSIS%GOBP%GO:0006904	0.7129277566539924	1	0.2163169572853349	0.8111078321949592	374	21	
SYNDECAN-1-MEDIATED SIGNALING EVENTS%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%SYNDECAN-1-MEDIATED SIGNALING EVENTS	0.7024952015355086	1	0.23263818329666364	0.8109168671148181	365	17	
CENTROSOME MATURATION%REACTOME DATABASE ID RELEASE 75%380287	0.8226415094339623	1	0.1540260538225926	0.8102619909086684	435	74	
RECRUITMENT OF MITOTIC CENTROSOME PROTEINS AND COMPLEXES%REACTOME%R-HSA-380270.2	0.8226415094339623	1	0.1540260538225926	0.8102619909086684	435	74	
TGF-BETA RECEPTOR SIGNALING ACTIVATES SMADS%REACTOME DATABASE ID RELEASE 75%2173789	0.7358490566037735	1	0.19402312975443337	0.8100058440577796	389	30	
REGULATION OF BONE RESORPTION%GOBP%GO:0045124	0.7328385899814471	1	0.22343324659088287	0.8091439453133846	394	19	
PHOSPHATIDYLINOSITOL 3-KINASE SIGNALING%GOBP%GO:0014065	0.7346938775510204	1	0.22339221966621223	0.8089953698967955	395	19	
ANCHORING OF THE BASAL BODY TO THE PLASMA MEMBRANE%REACTOME DATABASE ID RELEASE 75%5620912	0.8258426966292135	1	0.1478433599790956	0.808911932027494	440	87	
REGULATION OF LYMPHOCYTE MEDIATED IMMUNITY%GOBP%GO:0002706	0.820952380952381	1	0.14660689828140638	0.807930774488041	430	91	
PID_RET_PATHWAY%MSIGDB_C2%PID_RET_PATHWAY	0.7203703703703703	1	0.20012863329981886	0.8077015905498018	388	26	
REGULATION OF ACTIN FILAMENT-BASED MOVEMENT%GOBP%GO:1903115	0.7260536398467433	1	0.22765085301366617	0.8076187662558832	378	18	
GLUCONEOGENESIS%GOBP%GO:0006094	0.7439252336448599	1	0.19418426393152777	0.8070145429814541	397	29	
CRISTAE FORMATION%REACTOME%R-HSA-8949613.2	0.740530303030303	1	0.19734198345663292	0.8064864832841581	390	28	
REGULATION OF OSSIFICATION%GOBP%GO:0030278	0.8185117967332124	1	0.15551072237778438	0.8064143155470844	450	68	
NEGATIVE REGULATION OF MITOTIC SISTER CHROMATID SEGREGATION%GOBP%GO:0033048	0.7557251908396947	1	0.20782871629968241	0.8060856331971565	395	24	
CELL CYCLE G2/M PHASE TRANSITION%GOBP%GO:0044839	0.8671454219030521	1	0.13914428856012723	0.8057812062801943	482	117	
CELLULAR CARBOHYDRATE BIOSYNTHETIC PROCESS%GOBP%GO:0034637	0.7243947858472998	1	0.19796448171732844	0.8056678314817132	388	27	
RESPONSE TO TYPE I INTERFERON%GOBP%GO:0034340	0.8022388059701493	1	0.1635957923079585	0.805487682074384	429	55	
EMBRYONIC MORPHOGENESIS%GOBP%GO:0048598	0.8658318425760286	1	0.13904341477816823	0.8053023049062004	483	115	
PROTEIN O-LINKED MANNOSYLATION%GOBP%GO:0035269	0.710172744721689	1	0.23092513714078383	0.8049456288500416	369	17	
CELL JUNCTION ORGANIZATION%REACTOME%R-HSA-446728.2	0.7689463955637708	1	0.17814796137735223	0.8048257980326574	415	40	
CELLULAR RESPONSE TO FATTY ACID%GOBP%GO:0071398	0.7120921305182342	1	0.2307903779529906	0.8044758929845373	370	17	
PHOSPHOLIPASE C-ACTIVATING G PROTEIN-COUPLED RECEPTOR SIGNALING PATHWAY%GOBP%GO:0007200	0.740530303030303	1	0.19681435795465063	0.8043302120836193	390	28	
NEGATIVE REGULATION OF TELOMERE MAINTENANCE%GOBP%GO:0032205	0.7415094339622641	1	0.19265913012906655	0.804311431905795	392	30	
FGFR2 ALTERNATIVE SPLICING%REACTOME DATABASE ID RELEASE 75%6803529	0.7382297551789078	1	0.2109495544513128	0.8040869626682834	391	22	
ACTIVATION OF BH3-ONLY PROTEINS%REACTOME DATABASE ID RELEASE 75%114452	0.737037037037037	1	0.19910928860642846	0.8035876048767149	397	26	
VESICLE COATING%GOBP%GO:0006901	0.8	1	0.15802760626962098	0.8034498308288686	431	63	
NEGATIVE REGULATION OF THE PI3K AKT NETWORK%REACTOME DATABASE ID RELEASE 75%199418	0.8248175182481752	1	0.15601726170393776	0.8034375011707734	451	66	
RESPONSE TO ACID CHEMICAL%GOBP%GO:0001101	0.8595825426944972	1	0.1440313696862116	0.8031538047122293	452	96	
POSITIVE REGULATION OF TUMOR NECROSIS FACTOR SUPERFAMILY CYTOKINE PRODUCTION%GOBP%GO:1903557	0.8051948051948052	1	0.15867245668328472	0.8029602773400917	433	62	
RESPONSE TO XENOBIOTIC STIMULUS%GOBP%GO:0009410	0.8097928436911488	1	0.1638464375668541	0.802411499825025	429	54	
REGULATION OF CYCLIN-DEPENDENT PROTEIN SERINE/THREONINE KINASE ACTIVITY%GOBP%GO:0000079	0.8266423357664233	1	0.15572354803085492	0.8019249725121871	452	66	
TYPE 2 PAPILLARY RENAL CELL CARCINOMA%WIKIPATHWAYS_20210210%WP4241%HOMO SAPIENS	0.7424812030075187	1	0.21785076487443888	0.8016988529142317	394	20	
RAC PROTEIN SIGNAL TRANSDUCTION%GOBP%GO:0016601	0.7375478927203065	1	0.22569893223374335	0.8006940926548761	384	18	
REGULATION OF CARBOHYDRATE CATABOLIC PROCESS%GOBP%GO:0043470	0.8243992606284658	1	0.15664113826040665	0.8002157862857935	445	64	
REGULATION OF ACUTE INFLAMMATORY RESPONSE%GOBP%GO:0002673	0.8373831775700935	1	0.14677136865545043	0.7998425040250502	447	85	
RHOBTB GTPASE CYCLE%REACTOME%R-HSA-9706574.1	0.7172675521821632	1	0.2385121181279531	0.799759746792907	377	15	
POSITIVE REGULATION OF RECEPTOR-MEDIATED ENDOCYTOSIS%GOBP%GO:0048260	0.7523277467411545	1	0.1852581314696174	0.7997366680875652	403	33	
RNA POLYMERASE II TRANSCRIPTION INITIATION AND PROMOTER CLEARANCE%REACTOME%R-HSA-76042.3	0.7992633517495396	1	0.1736937416642248	0.799246400220057	433	43	
HIV TRANSCRIPTION INITIATION%REACTOME DATABASE ID RELEASE 75%167161	0.7992633517495396	1	0.1736937416642248	0.799246400220057	433	43	
RNA POLYMERASE II PROMOTER ESCAPE%REACTOME%R-HSA-73776.3	0.7992633517495396	1	0.1736937416642248	0.799246400220057	433	43	
RNA POLYMERASE II HIV PROMOTER ESCAPE%REACTOME%R-HSA-167162.3	0.7992633517495396	1	0.1736937416642248	0.799246400220057	433	43	
RNA POLYMERASE II TRANSCRIPTION INITIATION%REACTOME%R-HSA-75953.2	0.7992633517495396	1	0.1736937416642248	0.799246400220057	433	43	
RNA POLYMERASE II TRANSCRIPTION PRE-INITIATION AND PROMOTER OPENING%REACTOME%R-HSA-73779.2	0.7992633517495396	1	0.1736937416642248	0.799246400220057	433	43	
NEUROTRANSMITTER SECRETION%GOBP%GO:0007269	0.7537878787878788	1	0.1955652237990874	0.7992253185651466	397	28	
SIGNAL RELEASE FROM SYNAPSE%GOBP%GO:0099643	0.7537878787878788	1	0.1955652237990874	0.7992253185651466	397	28	
NEGATIVE REGULATION OF CALCIUM ION TRANSMEMBRANE TRANSPORTER ACTIVITY%GOBP%GO:1901020	0.7159090909090909	1	0.23408997418115501	0.7987072012351959	377	16	
RESPONSE TO LIPOPROTEIN PARTICLE%GOBP%GO:0055094	0.7462406015037594	1	0.21701660728371697	0.7986291222019393	396	20	
POSITIVE REGULATION OF BONE MINERALIZATION%GOBP%GO:0030501	0.7421150278293135	1	0.2204554399557529	0.7983600792330545	399	19	
RESPONSE TO TRANSFORMING GROWTH FACTOR BETA%GOBP%GO:0071559	0.8560747663551402	1	0.1489190307745668	0.7982420401242014	457	80	
RESPONSE TO CADMIUM ION%GOBP%GO:0046686	0.7394636015325671	1	0.2249653541911606	0.7980916363677147	385	18	
CELLULAR RESPONSE TO CADMIUM ION%GOBP%GO:0071276	0.7394636015325671	1	0.2249653541911606	0.7980916363677147	385	18	
CCR7%IOB%CCR7	0.7191650853889943	1	0.23800039000222828	0.7980438609944465	378	15	
ASPARTATE FAMILY AMINO ACID METABOLIC PROCESS%GOBP%GO:0009066	0.7689463955637708	1	0.18353954244837728	0.7978547319604953	415	34	
ESTROGEN SIGNALING PATHWAY%WIKIPATHWAYS_20210210%WP712%HOMO SAPIENS	0.7178502879078695	1	0.22857936697203107	0.796768877427466	373	17	
CELLULAR RESPONSE TO CATECHOLAMINE STIMULUS%GOBP%GO:0071870	0.7197696737044146	1	0.2285316948228855	0.7966027045779108	374	17	
CELLULAR RESPONSE TO MONOAMINE STIMULUS%GOBP%GO:0071868	0.7197696737044146	1	0.2285316948228855	0.7966027045779108	374	17	
RESPONSE TO MONOAMINE%GOBP%GO:0071867	0.7197696737044146	1	0.2285316948228855	0.7966027045779108	374	17	
RESPONSE TO CATECHOLAMINE%GOBP%GO:0071869	0.7197696737044146	1	0.2285316948228855	0.7966027045779108	374	17	
SYNAPTIC SIGNALING PATHWAYS ASSOCIATED WITH AUTISM SPECTRUM DISORDER%WIKIPATHWAYS_20210210%WP4539%HOMO SAPIENS	0.7392923649906891	1	0.19562838262201399	0.7961604699796845	396	27	
PID_P73PATHWAY%MSIGDB_C2%PID_P73PATHWAY	0.8003663003663004	1	0.1660267241824037	0.7960011837217693	436	48	
NEGATIVE REGULATION OF EPITHELIAL CELL PROLIFERATION%GOBP%GO:0050680	0.7989130434782609	1	0.1642554325586557	0.7952148621673267	440	49	
REGULATION OF LIPASE ACTIVITY%GOBP%GO:0060191	0.8149532710280374	1	0.16409129733689892	0.7951379759257454	435	51	
INTERFERON SIGNALING%REACTOME%R-HSA-913531.2	0.8969804618117229	1	0.1294583093684184	0.7950857345227595	504	161	
RESISTIN AS A REGULATOR OF INFLAMMATION%WIKIPATHWAYS_20210210%WP4481%HOMO SAPIENS	0.7394636015325671	1	0.22409105469366236	0.794989953803559	385	18	
SIGNALING EVENTS MEDIATED BY TCPTP%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%SIGNALING EVENTS MEDIATED BY TCPTP	0.7763401109057301	1	0.1828458746317389	0.7948393264378989	419	34	
IRS-MEDIATED SIGNALLING%REACTOME%R-HSA-112399.3	0.7490494296577946	1	0.21178366646475594	0.7941096840315726	393	21	
PROTEIN LOCALIZATION TO MICROTUBULE CYTOSKELETON%GOBP%GO:0072698	0.77196261682243	1	0.1910592658527298	0.7940272965109146	412	29	
